timestamp,x,y,left_button_holding,right_button_holding
1478943281.568154,1056,-198,False,False
1478943281.568154,1056,-198,False,False
1478943281.568154,1056,-198,False,False
1478943281.599379,1054,-198,False,False
1478943281.599379,1052,-198,False,False
1478943281.636778,1051,-198,False,False
1478943281.636778,1050,-197,False,False
1478943281.652544,1049,-197,False,False
1478943281.668171,1048,-196,False,False
1478943281.783749,1047,-196,False,False
1478943281.799375,1046,-196,False,False
1478943281.799375,1044,-196,False,False
1478943281.814999,1042,-198,False,False
1478943281.836651,1041,-198,False,False
1478943281.836651,1040,-199,False,False
1478943281.852418,1039,-199,False,False
1478943281.868044,1038,-199,False,False
1478943281.883645,1037,-200,False,False
1478943281.883645,1035,-201,False,False
1478943281.899269,1032,-203,False,False
1478943281.899269,1029,-206,False,False
1478943281.914893,1025,-212,False,False
1478943281.914893,1020,-219,False,False
1478943281.935583,1015,-229,False,False
1478943281.936539,1012,-236,False,False
1478943281.936539,1009,-244,False,False
1478943281.952193,1006,-249,False,False
1478943281.967869,1005,-254,False,False
1478943281.967869,1002,-259,False,False
1478943281.983492,1001,-263,False,False
1478943281.983492,998,-269,False,False
1478943281.999116,996,-274,False,False
1478943281.999116,995,-278,False,False
1478943282.014742,993,-283,False,False
1478943282.031874,991,-289,False,False
1478943282.036383,988,-293,False,False
1478943282.036383,987,-299,False,False
1478943282.052069,986,-304,False,False
1478943282.052069,983,-309,False,False
1478943282.067709,983,-312,False,False
1478943282.067709,982,-315,False,False
1478943282.083335,981,-318,False,False
1478943282.083335,981,-320,False,False
1478943282.09896,980,-321,False,False
1478943282.152068,983,-316,False,False
1478943282.16769,984,-316,False,False
1478943282.314524,985,-317,False,False
1478943282.335687,985,-322,False,False
1478943282.336144,985,-328,False,False
1478943282.351916,985,-334,False,False
1478943282.351916,985,-342,False,False
1478943282.367567,986,-348,False,False
1478943282.367567,988,-355,False,False
1478943282.383191,989,-363,False,False
1478943282.383191,990,-370,False,False
1478943282.398816,991,-379,False,False
1478943282.398816,993,-389,False,False
1478943282.414441,993,-397,False,False
1478943282.414441,996,-405,False,False
1478943282.431522,1000,-413,False,False
1478943282.436525,1003,-420,False,False
1478943282.436525,1006,-425,False,False
1478943282.452193,1009,-430,False,False
1478943282.452193,1011,-433,False,False
1478943282.467834,1012,-434,False,False
1478943282.483459,1013,-434,False,False
1478943282.483459,1013,-432,False,False
1478943282.499061,1011,-428,False,False
1478943282.567652,1011,-428,False,False
1478943282.567652,1011,-428,False,False
1478943282.567652,1011,-428,False,False
1478943282.583279,1011,-428,False,False
1478943282.583279,1011,-428,False,False
1478943282.583279,1011,-428,False,False
1478943282.63172,1019,-427,False,False
1478943282.636195,1023,-428,False,False
1478943282.636195,1025,-430,False,False
1478943282.652038,1029,-431,False,False
1478943282.652038,1027,-430,False,False
1478943282.667662,1026,-430,False,False
1478943282.73632,1026,-432,False,False
1478943282.752063,1026,-434,False,False
1478943282.767715,1025,-436,False,False
1478943282.767715,1022,-439,False,False
1478943282.783339,1021,-440,False,False
1478943283.567901,1021,-440,False,False
1478943283.567901,1021,-440,False,False
1478943283.567901,1021,-440,False,False
1478943283.567901,1021,-440,False,False
1478943283.5835,1021,-440,False,False
1478943283.5835,1021,-440,False,False
1478943283.599151,1021,-440,False,False
1478943283.599151,1021,-440,False,False
1478943283.599151,1021,-440,False,False
1478943283.6523,1021,-440,False,False
1478943283.6523,1021,-440,False,False
1478943283.6523,1021,-440,False,False
1478943283.7148,1021,-440,False,False
1478943283.7148,1021,-440,False,False
1478943283.7148,1021,-440,False,False
1478943283.836549,1021,-440,False,False
1478943283.836549,1021,-440,False,False
1478943283.836549,1021,-440,False,False
1478943283.936513,1021,-440,False,False
1478943283.936513,1021,-440,False,False
1478943283.936513,1021,-440,False,False
1478943284.583827,1021,-440,False,False
1478943284.583827,1021,-440,False,False
1478943284.583827,1021,-440,False,False
1478943284.583827,1021,-440,False,False
1478943284.583827,1021,-440,False,False
1478943284.599405,1021,-440,False,False
1478943285.430991,1021,-440,False,False
1478943285.430991,1021,-440,False,False
1478943285.431502,1021,-440,False,False
1478943285.436026,1021,-440,False,False
1478943285.436026,1021,-440,False,False
1478943285.436498,1021,-440,False,False
1478943285.436999,1021,-440,False,False
1478943285.436999,1021,-440,False,False
1478943285.436999,1021,-440,False,False
1478943285.452816,1021,-440,False,False
1478943285.452816,1021,-440,False,False
1478943285.452816,1021,-440,False,False
1478943285.452816,1021,-440,False,False
1478943285.452816,1021,-440,False,False
1478943285.452816,1021,-440,False,False
1478943285.468441,1021,-440,False,False
1478943285.468441,1021,-440,False,False
1478943285.468441,1021,-440,False,False
1478943285.468441,1021,-440,False,False
1478943285.468441,1021,-440,False,False
1478943285.468441,1021,-440,False,False
1478943285.484037,1021,-440,False,False
1478943285.484037,1021,-440,False,False
1478943285.484037,1021,-440,False,False
1478943285.484037,1021,-440,False,False
1478943285.484037,1021,-440,False,False
1478943285.484037,1021,-440,False,False
1478943285.499691,1021,-440,False,False
1478943285.499691,1021,-440,False,False
1478943285.499691,1021,-440,False,False
1478943285.552695,1021,-440,False,False
1478943285.552695,1021,-440,False,False
1478943285.552695,1021,-440,False,False
1478943285.552695,1021,-440,False,False
1478943285.552695,1021,-440,False,False
1478943285.552695,1021,-440,False,False
1478943285.615194,1021,-440,False,False
1478943285.615194,1021,-440,False,False
1478943285.615194,1021,-440,False,False
1478943285.615194,1021,-440,False,False
1478943285.615194,1021,-440,False,False
1478943285.615194,1021,-440,False,False
1478943285.615194,1021,-440,False,False
1478943285.630769,1021,-440,False,False
1478943285.631276,1021,-440,False,False
1478943285.683856,1021,-440,False,False
1478943285.683856,1021,-440,False,False
1478943285.683856,1021,-440,False,False
1478943285.683856,1021,-440,False,False
1478943285.683856,1021,-440,False,False
1478943285.683856,1021,-440,False,False
1478943285.752541,1021,-440,False,False
1478943285.752541,1021,-440,False,False
1478943285.752541,1021,-440,False,False
1478943285.815041,1021,-440,False,False
1478943285.815041,1021,-440,False,False
1478943285.815041,1021,-440,False,False
1478943285.815041,1021,-440,False,False
1478943285.815041,1021,-440,False,False
1478943285.815041,1021,-440,False,False
1478943285.83672,1021,-440,False,False
1478943285.83672,1021,-440,False,False
1478943285.83672,1021,-440,False,False
1478943285.852462,1021,-440,False,False
1478943285.852462,1021,-440,False,False
1478943285.852462,1021,-440,False,False
1478943285.952513,1021,-440,False,False
1478943285.968097,1021,-440,False,False
1478943285.968097,1021,-440,False,False
1478943285.968097,1021,-440,False,False
1478943285.968097,1021,-440,False,False
1478943285.968097,1021,-440,False,False
1478943285.968097,1021,-440,False,False
1478943285.968097,1021,-440,False,False
1478943285.968097,1021,-440,False,False
1478943285.968097,1021,-440,False,False
1478943285.968097,1021,-440,False,False
1478943285.968097,1021,-440,False,False
1478943285.983763,1021,-440,False,False
1478943285.983763,1021,-440,False,False
1478943285.983763,1021,-440,False,False
1478943285.983763,1021,-440,False,False
1478943285.983763,1021,-440,False,False
1478943285.983763,1021,-440,False,False
1478943286.083672,1021,-440,False,False
1478943286.083672,1021,-440,False,False
1478943286.083672,1021,-440,False,False
1478943286.099269,1021,-440,False,False
1478943286.114866,1021,-440,False,False
1478943286.114866,1021,-440,False,False
1478943286.114866,1021,-440,False,False
1478943286.114866,1021,-440,False,False
1478943286.114866,1021,-440,False,False
1478943286.114866,1021,-440,False,False
1478943286.114866,1021,-440,False,False
1478943286.114866,1021,-440,False,False
1478943286.131032,1021,-440,False,False
1478943286.13155,1021,-440,False,False
1478943286.13155,1021,-440,False,False
1478943286.167982,1021,-440,False,False
1478943286.167982,1021,-440,False,False
1478943286.183549,1021,-440,False,False
1478943286.236522,1021,-440,False,False
1478943286.236522,1021,-440,False,False
1478943286.236522,1021,-440,False,False
1478943286.283542,1021,-440,False,False
1478943286.283542,1021,-440,False,False
1478943286.283542,1021,-440,False,False
1478943286.483824,1021,-440,False,False
1478943286.499396,1021,-440,False,False
1478943286.499396,1021,-440,False,False
1478943286.499396,1021,-440,False,False
1478943286.499396,1021,-440,False,False
1478943286.499396,1021,-440,False,False
1478943286.499396,1021,-440,False,False
1478943286.499396,1021,-440,False,False
1478943286.499396,1021,-440,False,False
1478943286.536241,1021,-440,False,False
1478943286.536241,1021,-440,False,False
1478943286.536241,1021,-440,False,False
1478943286.536241,1021,-440,False,False
1478943286.536241,1021,-440,False,False
1478943286.536241,1021,-440,False,False
1478943286.552013,1021,-440,False,False
1478943286.552013,1021,-440,False,False
1478943286.552013,1021,-440,False,False
1478943286.552013,1021,-440,False,False
1478943286.552013,1021,-440,False,False
1478943286.552013,1021,-440,False,False
1478943286.583262,1021,-440,False,False
1478943286.598829,1021,-440,False,False
1478943286.598829,1021,-440,False,False
1478943286.598829,1021,-440,False,False
1478943286.598829,1021,-440,False,False
1478943286.598829,1021,-440,False,False
1478943286.598829,1021,-440,False,False
1478943286.598829,1021,-440,False,False
1478943286.598829,1021,-440,False,False
1478943286.598829,1021,-440,False,False
1478943286.598829,1021,-440,False,False
1478943286.598829,1021,-440,False,False
1478943286.598829,1021,-440,False,False
1478943286.598829,1021,-440,False,False
1478943286.598829,1021,-440,False,False
1478943286.614459,1021,-440,False,False
1478943286.614459,1021,-440,False,False
1478943286.614459,1021,-440,False,False
1478943286.614459,1021,-440,False,False
1478943286.614459,1021,-440,False,False
1478943286.614459,1021,-440,False,False
1478943286.633144,1021,-440,False,False
1478943286.633144,1021,-440,False,False
1478943286.633621,1021,-440,False,False
1478943286.735651,1020,-441,False,False
1478943286.767538,1020,-442,False,False
1478943286.783162,1020,-443,False,False
1478943286.998719,1017,-446,False,False
1478943286.998719,1016,-446,False,False
1478943287.014345,1016,-446,False,False
1478943287.014345,1016,-446,False,False
1478943287.014345,1016,-446,False,False
1478943287.014345,1016,-446,False,False
1478943287.014345,1016,-446,False,False
1478943287.014345,1016,-446,False,False
1478943287.031476,1012,-448,False,False
1478943287.036006,1007,-450,False,False
1478943287.036006,1002,-451,False,False
1478943287.051768,996,-454,False,False
1478943287.051768,990,-455,False,False
1478943287.067367,986,-456,False,False
1478943287.067367,981,-458,False,False
1478943287.082991,978,-459,False,False
1478943287.082991,975,-460,False,False
1478943287.098644,971,-461,False,False
1478943287.098644,967,-463,False,False
1478943287.114268,966,-464,False,False
1478943287.114268,960,-466,False,False
1478943287.135957,956,-469,False,False
1478943287.135957,951,-471,False,False
1478943287.151826,947,-474,False,False
1478943287.151826,944,-475,False,False
1478943287.167448,941,-476,False,False
1478943287.167448,938,-479,False,False
1478943287.183075,937,-480,False,False
1478943287.183075,934,-481,False,False
1478943287.198699,932,-482,False,False
1478943287.198699,931,-483,False,False
1478943287.214305,930,-484,False,False
1478943287.214305,927,-486,False,False
1478943287.231578,925,-488,False,False
1478943287.236083,922,-490,False,False
1478943287.236083,917,-492,False,False
1478943287.251855,914,-495,False,False
1478943287.251855,911,-496,False,False
1478943287.267477,908,-499,False,False
1478943287.267477,904,-501,False,False
1478943287.283105,901,-504,False,False
1478943287.283105,899,-505,False,False
1478943287.298676,897,-506,False,False
1478943287.298676,895,-509,False,False
1478943287.314302,892,-510,False,False
1478943287.335859,891,-512,False,False
1478943287.336305,890,-513,False,False
1478943287.336305,889,-514,False,False
1478943287.352062,888,-515,False,False
1478943287.367715,887,-516,False,False
1478943287.383339,886,-517,False,False
1478943287.398965,885,-519,False,False
1478943287.41459,883,-521,False,False
1478943287.41459,882,-523,False,False
1478943287.431721,880,-525,False,False
1478943287.436733,877,-529,False,False
1478943287.436733,876,-530,False,False
1478943287.452385,874,-533,False,False
1478943287.452385,873,-534,False,False
1478943287.468039,870,-536,False,False
1478943287.468039,869,-536,False,False
1478943287.483664,866,-538,False,False
1478943287.483664,865,-539,False,False
1478943287.499235,862,-539,False,False
1478943287.499235,859,-539,False,False
1478943287.514895,856,-540,False,False
1478943287.514895,852,-540,False,False
1478943287.535606,847,-540,False,False
1478943287.537079,842,-540,False,False
1478943287.537079,837,-540,False,False
1478943287.552733,833,-540,False,False
1478943287.552733,828,-540,False,False
1478943287.568333,823,-540,False,False
1478943287.583955,820,-541,False,False
1478943287.583955,820,-541,False,False
1478943287.583955,820,-541,False,False
1478943287.583955,820,-541,False,False
1478943287.583955,820,-541,False,False
1478943287.583955,820,-541,False,False
1478943287.583955,820,-541,False,False
1478943287.583955,820,-541,False,False
1478943287.583955,820,-541,False,False
1478943287.583955,820,-541,False,False
1478943287.583955,816,-541,False,False
1478943287.583955,816,-541,False,False
1478943287.583955,816,-541,False,False
1478943287.583955,816,-541,False,False
1478943287.583955,816,-541,False,False
1478943287.583955,816,-541,False,False
1478943287.583955,816,-541,False,False
1478943287.583955,816,-541,False,False
1478943287.583955,816,-541,False,False
1478943287.59958,816,-541,False,False
1478943287.59958,813,-541,False,False
1478943287.59958,809,-541,False,False
1478943287.615204,806,-541,False,False
1478943287.615204,801,-541,False,False
1478943287.615204,801,-541,False,False
1478943287.615204,801,-541,False,False
1478943287.615204,801,-541,False,False
1478943287.631837,796,-541,False,False
1478943287.633842,796,-541,False,False
1478943287.634368,796,-541,False,False
1478943287.63485,796,-541,False,False
1478943287.636869,789,-541,False,False
1478943287.636869,783,-541,False,False
1478943287.652776,779,-541,False,False
1478943287.652776,776,-541,False,False
1478943287.668402,773,-541,False,False
1478943287.668402,772,-541,False,False
1478943287.715221,771,-541,False,False
1478943287.715221,769,-541,False,False
1478943287.735941,767,-541,False,False
1478943287.736897,764,-541,False,False
1478943287.736897,762,-541,False,False
1478943287.752663,758,-541,False,False
1478943287.752663,756,-541,False,False
1478943287.768263,753,-541,False,False
1478943287.783941,751,-541,False,False
1478943287.783941,747,-541,False,False
1478943287.799568,744,-541,False,False
1478943287.799568,742,-541,False,False
1478943287.815137,739,-541,False,False
1478943287.815137,738,-541,False,False
1478943287.831783,736,-541,False,False
1478943287.836829,734,-541,False,False
1478943287.836829,733,-541,False,False
1478943287.8526,732,-541,False,False
1478943287.899475,731,-541,False,False
1478943287.952563,729,-541,False,False
1478943288.031701,729,-541,True,False
1478943288.136771,729,-541,False,False
1478943288.379475,729,-541,False,False
1478943288.379475,729,-541,False,False
1478943288.379475,729,-541,False,False
1478943288.381475,729,-541,False,False
1478943288.382465,729,-541,False,False
1478943288.382465,729,-541,False,False
1478943288.38748,729,-541,False,False
1478943288.38748,729,-541,False,False
1478943288.38748,729,-541,False,False
1478943288.409486,729,-541,False,False
1478943288.409486,729,-541,False,False
1478943288.409486,729,-541,False,False
1478943288.413486,729,-541,False,False
1478943288.413486,729,-541,False,False
1478943288.413486,729,-541,False,False
1478943288.414486,729,-541,False,False
1478943288.414486,729,-541,False,False
1478943288.414486,729,-541,False,False
1478943288.418489,729,-541,False,False
1478943288.418489,729,-541,False,False
1478943288.418489,729,-541,False,False
1478943288.429,729,-541,False,False
1478943288.4295,729,-541,False,False
1478943288.4295,729,-541,False,False
1478943288.437537,729,-541,False,False
1478943288.437537,729,-541,False,False
1478943288.43869,729,-541,False,False
1478943288.43869,729,-541,False,False
1478943288.43869,729,-541,False,False
1478943288.43869,729,-541,False,False
1478943288.43869,729,-541,False,False
1478943288.439686,729,-541,False,False
1478943288.439686,729,-541,False,False
1478943288.439686,729,-541,False,False
1478943288.439686,729,-541,False,False
1478943288.439686,729,-541,False,False
1478943288.439686,729,-541,False,False
1478943288.440687,729,-541,False,False
1478943288.440687,729,-541,False,False
1478943288.440687,729,-541,False,False
1478943288.441688,729,-541,False,False
1478943288.441688,729,-541,False,False
1478943288.441688,729,-541,False,False
1478943288.441688,729,-541,False,False
1478943288.446694,729,-541,False,False
1478943288.446694,729,-541,False,False
1478943288.446694,729,-541,False,False
1478943288.460701,729,-541,False,False
1478943288.461703,729,-541,False,False
1478943288.461703,729,-541,False,False
1478943288.472713,729,-541,False,False
1478943288.472713,729,-541,False,False
1478943288.472713,729,-541,False,False
1478943288.477754,729,-541,False,False
1478943288.477754,729,-541,False,False
1478943288.477754,729,-541,False,False
1478943288.486722,729,-541,False,False
1478943288.486722,729,-541,False,False
1478943288.48772,729,-541,False,False
1478943288.500742,729,-541,False,False
1478943288.500742,729,-541,False,False
1478943288.500742,729,-541,False,False
1478943288.510742,729,-541,False,False
1478943288.510742,729,-541,False,False
1478943288.510742,729,-541,False,False
1478943288.512752,729,-541,False,False
1478943288.512752,729,-541,False,False
1478943288.512752,729,-541,False,False
1478943288.517742,729,-541,False,False
1478943288.518743,729,-541,False,False
1478943288.518743,729,-541,False,False
1478943288.533815,729,-541,False,False
1478943288.534315,729,-541,False,False
1478943288.534315,729,-541,False,False
1478943288.626556,729,-541,False,False
1478943288.626556,729,-541,False,False
1478943288.627046,729,-541,False,False
1478943288.630063,729,-541,False,False
1478943288.630063,729,-541,False,False
1478943288.630549,729,-541,False,False
1478943288.635054,729,-541,False,False
1478943288.635054,729,-541,False,False
1478943288.635554,729,-541,False,False
1478943288.665121,729,-541,False,False
1478943288.665121,729,-541,False,False
1478943288.665121,729,-541,False,False
1478943288.665121,729,-541,False,False
1478943288.666107,729,-541,False,False
1478943288.666107,729,-541,False,False
1478943288.671111,729,-541,False,False
1478943288.671111,729,-541,False,False
1478943288.671111,729,-541,False,False
1478943288.695131,729,-541,False,False
1478943288.695131,729,-541,False,False
1478943288.695131,729,-541,False,False
1478943288.731911,729,-541,False,False
1478943288.732414,729,-541,False,False
1478943288.732916,729,-541,False,False
1478943288.734413,729,-541,False,False
1478943288.734413,729,-541,False,False
1478943288.734898,729,-541,False,False
1478943288.740111,729,-541,False,False
1478943288.740111,729,-541,False,False
1478943288.740111,729,-541,False,False
1478943289.071435,729,-541,True,False
1478943289.167888,729,-541,False,False
1478943289.337488,729,-541,False,False
1478943289.337618,729,-541,False,False
1478943289.337618,729,-541,False,False
1478943289.342274,729,-541,False,False
1478943289.342274,729,-541,False,False
1478943289.342274,729,-541,False,False
1478943289.342274,729,-541,False,False
1478943289.342274,729,-541,False,False
1478943289.342274,729,-541,False,False
1478943289.357923,729,-541,False,False
1478943289.357923,729,-541,False,False
1478943289.357923,729,-541,False,False
1478943289.357923,729,-541,False,False
1478943289.357923,729,-541,False,False
1478943289.357923,729,-541,False,False
1478943289.357923,729,-541,False,False
1478943289.357923,729,-541,False,False
1478943289.357923,729,-541,False,False
1478943289.357923,729,-541,False,False
1478943289.357923,729,-541,False,False
1478943289.357923,729,-541,False,False
1478943289.373549,729,-541,False,False
1478943289.373549,729,-541,False,False
1478943289.373549,729,-541,False,False
1478943289.373549,729,-541,False,False
1478943289.373549,729,-541,False,False
1478943289.373549,729,-541,False,False
1478943289.420424,729,-541,False,False
1478943289.420424,729,-541,False,False
1478943289.420424,729,-541,False,False
1478943289.420424,729,-541,False,False
1478943289.420424,729,-541,False,False
1478943289.420424,729,-541,False,False
1478943289.420424,729,-541,False,False
1478943289.436028,729,-541,False,False
1478943289.436028,729,-541,False,False
1478943289.437515,729,-541,False,False
1478943289.437515,729,-541,False,False
1478943289.437515,729,-541,False,False
1478943289.437515,729,-541,False,False
1478943289.437515,729,-541,False,False
1478943289.437515,729,-541,False,False
1478943289.437515,729,-541,False,False
1478943289.437515,729,-541,False,False
1478943289.437515,729,-541,False,False
1478943289.437515,729,-541,False,False
1478943289.437515,729,-541,False,False
1478943289.437515,729,-541,False,False
1478943289.453571,729,-541,False,False
1478943289.453571,729,-541,False,False
1478943289.453571,729,-541,False,False
1478943289.453571,729,-541,False,False
1478943289.453571,729,-541,False,False
1478943289.453571,729,-541,False,False
1478943289.453571,729,-541,False,False
1478943289.453571,729,-541,False,False
1478943289.453571,729,-541,False,False
1478943289.453571,729,-541,False,False
1478943289.453571,729,-541,False,False
1478943289.469175,729,-541,False,False
1478943289.469175,729,-541,False,False
1478943289.469175,729,-541,False,False
1478943289.469175,729,-541,False,False
1478943289.469175,729,-541,False,False
1478943289.469175,729,-541,False,False
1478943289.484802,729,-541,False,False
1478943289.484802,729,-541,False,False
1478943289.484802,729,-541,False,False
1478943289.484802,729,-541,False,False
1478943289.484802,729,-541,False,False
1478943289.484802,729,-541,False,False
1478943289.484802,729,-541,False,False
1478943289.484802,729,-541,False,False
1478943289.484802,729,-541,False,False
1478943289.484802,729,-541,False,False
1478943289.484802,729,-541,False,False
1478943289.484802,729,-541,False,False
1478943289.484802,729,-541,False,False
1478943289.500423,729,-541,False,False
1478943289.500423,729,-541,False,False
1478943289.500423,729,-541,False,False
1478943289.500423,729,-541,False,False
1478943289.500423,729,-541,False,False
1478943289.500423,729,-541,False,False
1478943289.500423,729,-541,False,False
1478943289.500423,729,-541,False,False
1478943289.500423,729,-541,False,False
1478943289.500423,729,-541,False,False
1478943289.500423,729,-541,False,False
1478943289.500423,729,-541,False,False
1478943289.516051,729,-541,False,False
1478943289.516051,729,-541,False,False
1478943289.516051,729,-541,False,False
1478943289.516051,729,-541,False,False
1478943289.516051,729,-541,False,False
1478943289.516051,729,-541,False,False
1478943289.516051,729,-541,False,False
1478943289.516051,729,-541,False,False
1478943289.516051,729,-541,False,False
1478943289.535793,730,-540,False,False
1478943289.537794,731,-538,False,False
1478943289.537794,732,-538,False,False
1478943289.553515,735,-536,False,False
1478943289.553515,739,-534,False,False
1478943289.56916,743,-532,False,False
1478943289.56916,743,-532,False,False
1478943289.56916,743,-532,False,False
1478943289.56916,743,-532,False,False
1478943289.56916,748,-531,False,False
1478943289.584786,753,-530,False,False
1478943289.584786,759,-528,False,False
1478943289.600387,763,-528,False,False
1478943289.600387,769,-527,False,False
1478943289.616015,774,-527,False,False
1478943289.616015,774,-527,False,False
1478943289.616015,774,-527,False,False
1478943289.616015,774,-527,False,False
1478943289.616015,774,-527,False,False
1478943289.616015,774,-527,False,False
1478943289.616015,774,-527,False,False
1478943289.616015,774,-527,False,False
1478943289.616015,774,-527,False,False
1478943289.616015,774,-527,False,False
1478943289.631661,779,-526,False,False
1478943289.632181,779,-526,False,False
1478943289.632181,779,-526,False,False
1478943289.632668,779,-526,False,False
1478943289.634698,779,-526,False,False
1478943289.634698,779,-526,False,False
1478943289.63517,779,-526,False,False
1478943289.635677,779,-526,False,False
1478943289.635677,779,-526,False,False
1478943289.635677,779,-526,False,False
1478943289.637702,785,-526,False,False
1478943289.637702,785,-526,False,False
1478943289.637702,785,-526,False,False
1478943289.637702,785,-526,False,False
1478943289.637702,790,-526,False,False
1478943289.653482,796,-526,False,False
1478943289.653482,802,-526,False,False
1478943289.669108,808,-526,False,False
1478943289.669108,814,-526,False,False
1478943289.684733,819,-526,False,False
1478943289.684733,825,-526,False,False
1478943289.684733,825,-526,False,False
1478943289.684733,825,-526,False,False
1478943289.684733,825,-526,False,False
1478943289.700307,830,-526,False,False
1478943289.700307,835,-526,False,False
1478943289.715955,839,-526,False,False
1478943289.715955,844,-526,False,False
1478943289.735675,849,-526,False,False
1478943289.738149,854,-526,False,False
1478943289.738149,858,-526,False,False
1478943289.753802,863,-526,False,False
1478943289.753802,867,-526,False,False
1478943289.769427,872,-526,False,False
1478943289.769427,874,-526,False,False
1478943289.785052,875,-526,False,False
1478943289.785052,877,-526,False,False
1478943289.800652,878,-526,False,False
1478943289.800652,879,-526,False,False
1478943289.816282,882,-526,False,False
1478943289.816282,882,-526,False,False
1478943289.816282,882,-526,False,False
1478943289.816282,882,-526,False,False
1478943289.831956,886,-529,False,False
1478943289.837876,890,-529,False,False
1478943289.837876,896,-531,False,False
1478943289.853647,903,-533,False,False
1478943289.853647,908,-534,False,False
1478943289.869271,913,-535,False,False
1478943289.869271,918,-536,False,False
1478943289.884896,923,-537,False,False
1478943289.884896,925,-538,False,False
1478943289.900491,928,-538,False,False
1478943289.900491,930,-538,False,False
1478943289.91609,933,-539,False,False
1478943289.937842,934,-539,False,False
1478943289.953611,935,-539,False,False
1478943289.969237,937,-539,False,False
1478943290.000434,937,-539,False,False
1478943290.000434,937,-539,False,False
1478943290.000434,937,-539,False,False
1478943290.000434,938,-539,False,False
1478943290.037777,939,-539,False,False
1478943290.053549,942,-539,False,False
1478943290.053549,944,-539,False,False
1478943290.069173,948,-539,False,False
1478943290.069173,950,-539,False,False
1478943290.084796,953,-539,False,False
1478943290.084796,955,-539,False,False
1478943290.100365,957,-539,False,False
1478943290.100365,957,-539,False,False
1478943290.100365,957,-539,False,False
1478943290.100365,957,-539,False,False
1478943290.100365,959,-539,False,False
1478943290.116022,962,-539,False,False
1478943290.116022,964,-539,False,False
1478943290.135686,967,-539,False,False
1478943290.138188,969,-539,False,False
1478943290.138188,973,-539,False,False
1478943290.15385,975,-539,False,False
1478943290.15385,978,-539,False,False
1478943290.169473,982,-539,False,False
1478943290.169473,984,-539,False,False
1478943290.185097,984,-539,False,False
1478943290.185097,984,-539,False,False
1478943290.185097,984,-539,False,False
1478943290.185097,985,-539,False,False
1478943290.185097,985,-539,False,False
1478943290.185097,985,-539,False,False
1478943290.185097,985,-539,False,False
1478943290.185097,985,-539,False,False
1478943290.185097,985,-539,False,False
1478943290.185097,985,-539,False,False
1478943290.185097,987,-539,False,False
1478943290.200696,988,-539,False,False
1478943290.200696,989,-539,False,False
1478943290.21632,990,-539,False,False
1478943290.21632,990,-539,False,False
1478943290.21632,990,-539,False,False
1478943290.21632,990,-539,False,False
1478943290.21632,990,-539,False,False
1478943290.231944,993,-538,False,False
1478943290.231944,993,-538,False,False
1478943290.231944,993,-538,False,False
1478943290.23394,993,-538,False,False
1478943290.23394,993,-538,False,False
1478943290.234438,993,-538,False,False
1478943290.237942,993,-538,False,False
1478943290.237942,993,-538,False,False
1478943290.237942,993,-538,False,False
1478943290.237942,994,-538,False,False
1478943290.237942,998,-538,False,False
1478943290.253661,1000,-538,False,False
1478943290.253661,1005,-537,False,False
1478943290.269284,1009,-537,False,False
1478943290.269284,1014,-537,False,False
1478943290.284889,1014,-537,False,False
1478943290.284889,1014,-537,False,False
1478943290.284889,1014,-537,False,False
1478943290.284889,1014,-537,False,False
1478943290.284889,1018,-537,False,False
1478943290.284889,1018,-537,False,False
1478943290.284889,1018,-537,False,False
1478943290.284889,1018,-537,False,False
1478943290.284889,1018,-537,False,False
1478943290.284889,1020,-537,False,False
1478943290.284889,1020,-537,False,False
1478943290.284889,1020,-537,False,False
1478943290.284889,1020,-537,False,False
1478943290.300481,1024,-537,False,False
1478943290.300481,1025,-537,False,False
1478943290.316109,1027,-537,False,False
1478943290.316109,1028,-537,False,False
1478943290.337842,1029,-537,False,False
1478943290.337842,1030,-537,False,False
1478943290.337842,1030,-537,False,False
1478943290.337842,1030,-537,False,False
1478943290.337842,1030,-537,False,False
1478943290.353561,1032,-537,False,False
1478943290.353561,1034,-537,False,False
1478943290.369208,1034,-537,False,False
1478943290.369208,1034,-537,False,False
1478943290.369208,1034,-537,False,False
1478943290.369208,1034,-537,False,False
1478943290.369208,1034,-537,False,False
1478943290.369208,1034,-537,False,False
1478943290.369208,1034,-537,False,False
1478943290.369208,1034,-537,False,False
1478943290.369208,1034,-537,False,False
1478943290.369208,1035,-537,False,False
1478943290.369208,1035,-537,False,False
1478943290.369208,1035,-537,False,False
1478943290.369208,1035,-537,False,False
1478943290.369208,1035,-537,False,False
1478943290.369208,1035,-537,False,False
1478943290.369208,1035,-537,False,False
1478943290.369208,1035,-537,False,False
1478943290.369208,1035,-537,False,False
1478943290.369208,1035,-537,False,False
1478943290.369208,1035,-537,False,False
1478943290.369208,1035,-537,False,False
1478943290.369208,1035,-537,False,False
1478943290.369208,1035,-537,False,False
1478943290.369208,1035,-537,False,False
1478943290.369208,1035,-537,False,False
1478943290.369208,1035,-537,False,False
1478943290.369208,1038,-537,False,False
1478943290.369208,1038,-537,False,False
1478943290.369208,1038,-537,False,False
1478943290.384809,1038,-537,False,False
1478943290.384809,1038,-537,False,False
1478943290.384809,1038,-537,False,False
1478943290.384809,1038,-537,False,False
1478943290.384809,1038,-537,False,False
